"id","channelid","xofferid","maptype","xinvid","groupname","quantity","sortorder","regprice","whlprice","compprice","recurprice","loyaltypoints","rebate","cost","taxclass","taxstateprov","taxcountry","datetimestamp","cacheoffername","cacheinvname","cachemanuname"
"DEFAULT-CS_Swann_Morton_Blade_Remover-DEFAULT-CS_Swann_Morton_Blade_Remover","DEFAULT","CS_Swann_Morton_Blade_Remover","DEFAULT","CS_Swann_Morton_Blade_Remover","DEFAULT","1","10","1.58","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1770199172","Swann Morton Blade Remover","Swann Morton Blade Remover","Default Manufacturer"
"DEFAULT-CT11355-DEFAULT-CT11355","DEFAULT","CT11355","DEFAULT","CT11355","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996048","ASLAN CT11355 Yellow Transparent Vinyl","Aslan CT11355 Yellow Transparent Vinyl","ASLAN"
"DEFAULT-CT11356-DEFAULT-CT11356","DEFAULT","CT11356","DEFAULT","CT11356","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996096","ASLAN CT11356 Golden Yellow Transparent Vinyl","Aslan CT11356 Golden Yellow Transparent Vinyl","ASLAN"
"DEFAULT-CT11357-DEFAULT-CT11357","DEFAULT","CT11357","DEFAULT","CT11357","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996115","ASLAN CT11357 Orange Transparent Vinyl","Aslan CT11357 Orange Transparent Vinyl","ASLAN"
"DEFAULT-CT11359-DEFAULT-CT11359","DEFAULT","CT11359","DEFAULT","CT11359","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996178","ASLAN CT11359 Dark Red Transparent Vinyl","Aslan CT11359 Dark Red Transparent Vinyl","ASLAN"
"DEFAULT-CT11360-DEFAULT-CT11360","DEFAULT","CT11360","DEFAULT","CT11360","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996193","ASLAN CT11360 Violet Transparent Vinyl","Aslan CT11360 Violet Transparent Vinyl","ASLAN"
"DEFAULT-CT11364-DEFAULT-CT11364","DEFAULT","CT11364","DEFAULT","CT11364","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996402","ASLAN CT11364 Mint Green Transparent Vinyl","Aslan CT11364 Mint Green Transparent Vinyl","ASLAN"
"DEFAULT-CT11368-DEFAULT-CT11368","DEFAULT","CT11368","DEFAULT","CT11368","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780999031","ASLAN CT11368 Dove Grey Transparent Vinyl","Aslan CT11368 Dove Grey Transparent Vinyl","ASLAN"
"DEFAULT-CT11369-DEFAULT-CT11369","DEFAULT","CT11369","DEFAULT","CT11369","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780999063","ASLAN CT11369 Medium Grey Transparent Vinyl","Aslan CT11369 Medium Grey Transparent Vinyl","ASLAN"
"DEFAULT-CT11371-DEFAULT-CT11371","DEFAULT","CT11371","DEFAULT","CT11371","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996074","ASLAN CT11371 Bright Yellow Transparent Vinyl","Aslan CT11371 Bright Yellow Transparent Vinyl","ASLAN"
"DEFAULT-CT11373-DEFAULT-CT11373","DEFAULT","CT11373","DEFAULT","CT11373","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996133","ASLAN CT11373 Bright Red Transparent Vinyl","Aslan CT11373 Bright Red Transparent Vinyl","ASLAN"
"DEFAULT-CT11374-DEFAULT-CT11374","DEFAULT","CT11374","DEFAULT","CT11374","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996154","ASLAN CT11374 Red Transparent Vinyl","Aslan CT11374 Red Transparent Vinyl","ASLAN"
"DEFAULT-CT11377-DEFAULT-CT11377","DEFAULT","CT11377","DEFAULT","CT11377","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996236","ASLAN CT11377 Magenta Transparent Vinyl","Aslan CT11377 Magenta Transparent Vinyl","ASLAN"
"DEFAULT-CT11379-DEFAULT-CT11379","DEFAULT","CT11379","DEFAULT","CT11379","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996377","ASLAN CT11379 Ultra Blue Transparent Vinyl","Aslan CT11379 Ultra Blue Transparent Vinyl","ASLAN"
"DEFAULT-CT11381-DEFAULT-CT11381","DEFAULT","CT11381","DEFAULT","CT11381","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996323","ASLAN CT11381 Azure Blue Transparent Vinyl","Aslan CT11381 Azure Blue Transparent Vinyl","ASLAN"
"DEFAULT-CT11382-DEFAULT-CT11382","DEFAULT","CT11382","DEFAULT","CT11382","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996289","ASLAN CT11382 Olympic Blue Transparent Vinyl","Aslan CT11382 Olympic Blue Transparent Vinyl","ASLAN"
"DEFAULT-CT11383-DEFAULT-CT11383","DEFAULT","CT11383","DEFAULT","CT11383","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996263","ASLAN CT11383 Light Blue Transparent Vinyl","Aslan CT11383 Light Blue Transparent Vinyl","ASLAN"
"DEFAULT-CT11385-DEFAULT-CT11385","DEFAULT","CT11385","DEFAULT","CT11385","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996459","ASLAN CT11385 Medium Green Transparent Vinyl","Aslan CT11385 Medium Green Transparent Vinyl","ASLAN"
"DEFAULT-CT11388-DEFAULT-CT11388","DEFAULT","CT11388","DEFAULT","CT11388","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996429","ASLAN CT11388 Apple Green Transparent Vinyl","Aslan CT11388 Apple Green Transparent Vinyl","ASLAN"
"DEFAULT-CT11392-DEFAULT-CT11392","DEFAULT","CT11392","DEFAULT","CT11392","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996339","ASLAN CT11392 Blue Transparent Vinyl","Aslan CT11392 Blue Transparent Vinyl","ASLAN"
"DEFAULT-CT11395-DEFAULT-CT11395","DEFAULT","CT11395","DEFAULT","CT11395","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780996214","ASLAN CT11395 Purple Transparent Vinyl","Aslan CT11395 Purple Transparent Vinyl","ASLAN"
"DEFAULT-CT35_Golden_Ebony-DEFAULT-CT35_Golden_Ebony","DEFAULT","CT35_Golden_Ebony","DEFAULT","CT35_Golden_Ebony","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069584","CT35 Aged Golden Pine","CT35 Aged Golden Pine","Cover Styl'"
"DEFAULT-CT58_Faded_Grey_Wood-DEFAULT-CT58_Faded_Grey_Wood","DEFAULT","CT58_Faded_Grey_Wood","DEFAULT","CT58_Faded_Grey_Wood","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069596","CT58 Faded Grey","CT58 Faded Grey","Cover Styl'"
"DEFAULT-CT69_Cream_Brown-DEFAULT-CT69_Cream_Brown","DEFAULT","CT69_Cream_Brown","DEFAULT","CT69_Cream_Brown","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1782128481","CT69 Cream Brown","CT69 Cream Brown","Cover Styl'"
"DEFAULT-CT82_Light_Oak-DEFAULT-CT82_Light_Oak","DEFAULT","CT82_Light_Oak","DEFAULT","CT82_Light_Oak","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069619","CT82 Bumpy Oak","CT82 Bumpy Oak","Cover Styl'"
"DEFAULT-Curved_Fine_Point_Tweezers-DEFAULT-Curved_Fine_Point_Tweezers","DEFAULT","Curved_Fine_Point_Tweezers","DEFAULT","Curved_Fine_Point_Tweezers","DEFAULT","1","10","4.95","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1764867831","Curved Fine Point Tweezers","Curved Fine Point Tweezers ","SOTT"
"DEFAULT-Cut-Resistant-Gloves-DEFAULT-Cut-Resistant-Gloves","DEFAULT","Cut-Resistant-Gloves","DEFAULT","Cut-Resistant-Gloves","DEFAULT","1","10","6.25","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1764867529","Cut Resistant Wrap Gloves (1 Pair Size:XL)","Cut Resistant Gloves (1 Pair XL)","SOTT"
"DEFAULT-D160T0625-DEFAULT-D160T0625","DEFAULT","D160T0625","DEFAULT","D160T0625","DEFAULT","1","10","1-24:7.04; 25:6.34","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781089474","ASLAN D160 Diffuser :: 675mm Width","Aslan D160 Diffuser :: 675mm Width","ASLAN"
"DEFAULT-D160T1250-DEFAULT-D160T1250","DEFAULT","D160T1250","DEFAULT","D160T1250","DEFAULT","1","10","1-24:14.08; 25:12.68","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781089496","ASLAN D160 Diffuser :: 1350mm Width","Aslan D160 Diffuser :: 1350mm Width","ASLAN"
"DEFAULT-D1_Teak-DEFAULT-D1_Teak","DEFAULT","D1_Teak","DEFAULT","D1_Teak","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069625","D1 Classic Walnut","D1 Classic Walnut","Cover Styl'"
"DEFAULT-D4_Dark_Zebrano-DEFAULT-D4_Dark_Zebrano","DEFAULT","D4_Dark_Zebrano","DEFAULT","D4_Dark_Zebrano","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069631","D4 Zebrano","D4 Zebrano","Cover Styl'"
"DEFAULT-D90500610-DEFAULT-D90500610","DEFAULT","D90500610","DEFAULT","D90500610","DEFAULT","1","10","1-14:8.99; 15:8.09","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781088814","Doro 9050 White Gloss Vehicle Grade Magnetic Vinyl :: 630mm Wide","Doro 9050 White Gloss Magnetic Vinyl :: 610mm Width","Doro Tape"
"DEFAULT-D90521000-DEFAULT-D90521000","DEFAULT","D90521000","DEFAULT","D90521000","DEFAULT","1","10","1-9:11.47; 10:10.09","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781108071","Doro 9052 White Gloss Magnetic Vinyl :: 1000mm Wide","Doro 9052 White Gloss Magnetic Vinyl :: 1000mm Width","Doro Tape"
"DEFAULT-D9052M1000-DEFAULT-D90521000MATT","DEFAULT","D9052M1000","DEFAULT","D90521000MATT","DEFAULT","1","10","1-9:11.47; 10:10.09","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781108065","Doro 9052 White Matt Magnetic Vinyl :: 1000mm Wide","Doro 9052 White Matt Magnetic Vinyl :: 1000mm Width","Doro Tape"
"DEFAULT-D90541250-DEFAULT-D90541250","DEFAULT","D90541250","DEFAULT","D90541250","DEFAULT","1","10","146.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781108471","Doro 9054 Self-adhesive Magnetic Vinyl :: 1250mm x 10m","Doro 9054 Self-adhesive Magnetic Vinyl :: 1250mm x 10m","Doro Tape"
"DEFAULT-DB894_012-DEFAULT-DB894_012","DEFAULT","DB894_012","DEFAULT","DB894_012","DEFAULT","1","10","1-4:17.37;5:15.81","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750257455","Doro-Bond 894 :: 12mm x 33m","Doro-Bond 894 :: 12mm x 33m","Doro Tape"
"DEFAULT-DB894_019-DEFAULT-DB894_019","DEFAULT","DB894_019","DEFAULT","DB894_019","DEFAULT","1","10","1-4:26.40;5:24.03","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750257462","Doro-Bond 894 :: 19mm x 33m","Doro-Bond 894 :: 19mm x 33m","Doro Tape"
"DEFAULT-DB894_025-DEFAULT-DB894_025","DEFAULT","DB894_025","DEFAULT","DB894_025","DEFAULT","1","10","1-4:32.48;5:29.56","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750257471","Doro-Bond 894 :: 25mm x 33m","Doro-Bond 894 :: 25mm x 33m","Doro Tape"
"DEFAULT-DB895_012-DEFAULT-DB895_012","DEFAULT","DB895_012","DEFAULT","DB895_012","DEFAULT","1","10","1-4:19.72;5:17.94","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750257232","Doro-Bond 895 :: 12mm x 33m","Doro-Bond 895 :: 12mm x 33m","Doro Tape"
"DEFAULT-DB895_019-DEFAULT-DB895_019","DEFAULT","DB895_019","DEFAULT","DB895_019","DEFAULT","1","10","1-4:31.17;5:28.37","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750257245","Doro-Bond 895 :: 19mm x 33m","Doro-Bond 895 :: 19mm x 33m","Doro Tape"
"DEFAULT-DB895_025-DEFAULT-DB895_025","DEFAULT","DB895_025","DEFAULT","DB895_025","DEFAULT","1","10","1-4:40.04;5:36.43","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750257253","Doro-Bond 895 :: 25mm x 33m","Doro-Bond 895 :: 25mm x 33m","Doro Tape"
"DEFAULT-DF3900_012-DEFAULT-DF3900_012","DEFAULT","DF3900_012","DEFAULT","DF3900_012","DEFAULT","1","10","1-4:2.33;5:2.12","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750173693","Doro-Fix 3900 :: 12mm x 50m","Doro-Fix 3900 :: 12mm x 50m","Doro Tape"
"DEFAULT-DF3900_019-DEFAULT-DF3900_019","DEFAULT","DF3900_019","DEFAULT","DF3900_019","DEFAULT","1","10","1-4:3.54;5:3.22","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750173704","Doro-Fix 3900 :: 19mm x 50m","Doro-Fix 3900 :: 19mm x 50m","Doro Tape"
"DEFAULT-DF3900_025-DEFAULT-DF3900_025","DEFAULT","DF3900_025","DEFAULT","DF3900_025","DEFAULT","1","10","1-4:4.66;5:4.24","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750173716","Doro-Fix 3900 :: 25mm x 50m","Doro-Fix 3900 :: 25mm x 50m","Doro Tape"
"DEFAULT-DF3900_050-DEFAULT-DF3900_050","DEFAULT","DF3900_050","DEFAULT","DF3900_050","DEFAULT","1","10","1-4:9.32;5:8.48","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750173736","Doro-Fix 3900 :: 50mm x 50m","Doro-Fix 3900 :: 50mm x 50m","Doro Tape"
"DEFAULT-DF420_012-DEFAULT-DF420_012","DEFAULT","DF420_012","DEFAULT","DF420_012","DEFAULT","1","10","1-4:2.33;5:2.12","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750252138","Doro-Fix 420 :: 12mm x 50m","Doro-Fix 420 :: 12mm x 50m","Doro Tape"
"DEFAULT-DF420_019-DEFAULT-DF420_019","DEFAULT","DF420_019","DEFAULT","DF420_019","DEFAULT","1","10","1-4:3.54;5:3.22","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750252147","Doro-Fix 420 :: 19mm x 50m","Doro-Fix 420 :: 19mm x 50m","Doro Tape"
"DEFAULT-DF420_025-DEFAULT-DF420_025","DEFAULT","DF420_025","DEFAULT","DF420_025","DEFAULT","1","10","1-4:4.66;5:4.24","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750252158","Doro-Fix 420 :: 25mm x 50m","Doro-Fix 420 :: 25mm x 50m","Doro Tape"
"DEFAULT-DF420_050-DEFAULT-DF420_050","DEFAULT","DF420_050","DEFAULT","DF420_050","DEFAULT","1","10","1-4:9.32;5:8.48","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750252171","Doro-Fix 420 :: 50mm x 50m","Doro-Fix 420 :: 50mm x 50m","Doro Tape"
"DEFAULT-DF4402_012-DEFAULT-DF4402_012","DEFAULT","DF4402_012","DEFAULT","DF4402_012","DEFAULT","1","10","1-4:6.62;5:6.02","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1772614849","Doro-Fix 4402 :: 12mm x 50m","Doro-Fix 4402 :: 12mm x 50m","Doro Tape"
"DEFAULT-DF4402_019-DEFAULT-DF4402_019","DEFAULT","DF4402_019","DEFAULT","DF4402_019","DEFAULT","1","10","1-4:9.88;5:8.99","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1772614868","Doro-Fix 4402 :: 19mm x 50m","Doro-Fix 4402 :: 19mm x 50m","Doro Tape"
"DEFAULT-DF4402_25-DEFAULT-DF4402_25","DEFAULT","DF4402_25","DEFAULT","DF4402_25","DEFAULT","1","10","1-4:12.95;5:11.78","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1772614890","Doro-Fix 4402 :: 25mm x 50m","Doro-Fix 4402 :: 25mm x 50m","Doro Tape"
"DEFAULT-DF4402_50-DEFAULT-DF4402_50","DEFAULT","DF4402_50","DEFAULT","DF4402_50","DEFAULT","1","10","1-4:25.90;5:23.56","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1772614926","Doro-Fix 4402 :: 50mm x 50m","Doro-Fix 4402 :: 50mm x 50m","Doro Tape"
"DEFAULT-DF465_012-DEFAULT-DF465_012","DEFAULT","DF465_012","DEFAULT","DF465_012","DEFAULT","1","10","1-4:6.37;5:5.80","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750170868","Doro-Fix 465 :: 12mm x 50m","Doro-Fix 465 :: 12mm x 50m","Doro Tape"
"DEFAULT-DF465_019-DEFAULT-DF465_019","DEFAULT","DF465_019","DEFAULT","DF465_019","DEFAULT","1","10","1-4:9.68;5:8.81","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765270642","Doro-Fix 465 :: 19mm x 50m","Doro-Fix 465 :: 19mm x 50m","Doro Tape"
"DEFAULT-DF465_025-DEFAULT-DF465_025","DEFAULT","DF465_025","DEFAULT","DF465_025","DEFAULT","1","10","1-4:12.73;5:11.58","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750170989","Doro-Fix 465 :: 25mm x 50m","Doro-Fix 465 :: 25mm x 50m","Doro Tape"
"DEFAULT-DF465_050-DEFAULT-DF465_050","DEFAULT","DF465_050","DEFAULT","DF465_050","DEFAULT","1","10","1-4:25.46;5:23.16","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750171014","Doro-Fix 465 :: 50mm x 50m","Doro-Fix 465 :: 50mm x 50m","Doro Tape"
"DEFAULT-DF470_012-DEFAULT-DF470_012","DEFAULT","DF470_012","DEFAULT","DF470_012","DEFAULT","1","10","1-4:4.96;5:4.51","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750173110","Doro-Fix 470 :: 12mm x 50m","Doro-Fix 470 :: 12mm x 50m","Doro Tape"
"DEFAULT-DF470_019-DEFAULT-DF470_019","DEFAULT","DF470_019","DEFAULT","DF470_019","DEFAULT","1","10","1-4:7.54;5:6.86","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750173119","Doro-Fix 470 :: 19mm x 50m","Doro-Fix 470 :: 19mm x 50m","Doro Tape"
"DEFAULT-DF470_025-DEFAULT-DF470_025","DEFAULT","DF470_025","DEFAULT","DF470_025","DEFAULT","1","10","1-4:9.92;5:9.03","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750173129","Doro-Fix 470 :: 25mm x 50m","Doro-Fix 470 :: 25mm x 50m","Doro Tape"
"DEFAULT-DF470_050-DEFAULT-DF470_050","DEFAULT","DF470_050","DEFAULT","DF470_050","DEFAULT","1","10","1-4:19.84;5:18.06","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750173141","Doro-Fix 470 :: 50mm x 50m","Doro-Fix 470 :: 50mm x 50m","Doro Tape"
"DEFAULT-DFL09G-DEFAULT-DFL09G","DEFAULT","DFL09G","DEFAULT","DFL09G","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755523651","ASLAN DFL09G High Tack DryApply","ASLAN DFL09G High Tack DryApply Grey","ASLAN"
"DEFAULT-DFP04-DEFAULT-DFP04","DEFAULT","DFP04","DEFAULT","DFP04","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1773928090","ASLAN DFP04 Monster Tack Matt","ASLAN DFP04 Monster Tack Matt","ASLAN"
"DEFAULT-DFP05-DEFAULT-DFP05","DEFAULT","DFP05","DEFAULT","DFP05","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1771233581","ASLAN DFP05 Monster Tack","Aslan DFP05 Monster Tack","ASLAN"
"DEFAULT-DFP06-DEFAULT-DFP06","DEFAULT","DFP06","DEFAULT","DFP06","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755523548","ASLAN DFP06 UltraTack Gloss Transparent","Aslan DFP06 UltraTack Transparent","ASLAN"
"DEFAULT-DFP07-DEFAULT-DFP07","DEFAULT","DFP07","DEFAULT","DFP07","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755523411","ASLAN DFP07 UltraTack","Aslan DFP07 UltraTack","ASLAN"
"DEFAULT-DFP08-DEFAULT-DFP08","DEFAULT","DFP08","DEFAULT","DFP08","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755523424","ASLAN DFP08 UltraTack Matt","Aslan DFP08 UltraTack Matt","ASLAN"
"DEFAULT-DFP10-DEFAULT-DFP10","DEFAULT","DFP10","DEFAULT","DFP10","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755527005","ASLAN DFP10 High Tack Removable","ASLAN DFP10 High Tack Removeable","ASLAN"
"DEFAULT-DFP_33-DEFAULT-DFP_33","DEFAULT","DFP_33","DEFAULT","DFP_33","DEFAULT","1","10","155.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1751449298","ASLAN DFP33 Print N Go","DFP33 - Print N Go Floor Graphic Vinyl","ASLAN"
"DEFAULT-DFP_40-DEFAULT-DFP_40","DEFAULT","DFP_40","DEFAULT","DFP_40","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750324357","ASLAN DFP40 Gloss White Lifetime Removable Vinyl","Aslan DFP40 Gloss White Lifetime Removable Vinyl","ASLAN"
"DEFAULT-DFP_41-DEFAULT-DFP_41","DEFAULT","DFP_41","DEFAULT","DFP_41","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750409019","ASLAN DFP41 Gloss Transparent Lifetime Removable Vinyl","Aslan DFP41 Gloss Transparent Lifetime Removable Vinyl","ASLAN"
"DEFAULT-DFP_42-DEFAULT-DFP_42","DEFAULT","DFP_42","DEFAULT","DFP_42","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750324513","ASLAN DFP42 Matt White Lifetime Removable Vinyl","Aslan DFP42 Matt White Lifetime Removable Vinyl","ASLAN"
"DEFAULT-DFP_45-DEFAULT-DFP_45","DEFAULT","DFP_45","DEFAULT","DFP_45","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1750330160","ASLAN DFP45 Gloss White Wall Wrap Vinyl","Aslan DFP45 Gloss White Wall Wrap Vinyl","ASLAN"
"DEFAULT-DFP_46-DEFAULT-DFP_46","DEFAULT","DFP_46","DEFAULT","DFP_46","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1751367480","ASLAN DFP46 Wrap The Street ","Wrap The Street Aslan DFP46","ASLAN"
"DEFAULT-DFP_47-DEFAULT-DFP_47","DEFAULT","DFP_47","DEFAULT","DFP_47","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1751448202","ASLAN DFP47 Wrap The Floor","Wrap The Floor Aslan DFP47","ASLAN"
"DEFAULT-DFP_49-DEFAULT-DFP_49","DEFAULT","DFP_49","DEFAULT","DFP_49","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1746095919","ASLAN DFP49 Wrap The Carpet","Wrap The Carpet Aslan DFP49","ASLAN"
"DEFAULT-DGE56D0610-DEFAULT-DGE56D0610","DEFAULT","DGE56D0610","DEFAULT","DGE56D0610","DEFAULT","1","10","1-49:4.00;50:3.60","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780330730","Ritrama PTF Dusted Etch :: 610mm Wide","Ritrama PTF Polymeric Dusted Etch (5601) 610mm Width","Ritrama | Fedrigoni"
"DEFAULT-DGE56D1220-DEFAULT-DGE56D1220","DEFAULT","DGE56D1220","DEFAULT","DGE56D1220","DEFAULT","1","10","1-49:8.00;50:7.20","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780330711","Ritrama PTF Dusted Etch :: 1220mm Wide","Ritrama PTF Polymeric Dusted Etch (5601) 1220mm Width","Ritrama | Fedrigoni"
"DEFAULT-DGE56D1520-DEFAULT-DGE56D1520","DEFAULT","DGE56D1520","DEFAULT","DGE56D1520","DEFAULT","1","10","1-49:9.96;50:8.96","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780330691","Ritrama PTF Dusted Etch :: 1520mm Wide","Ritrama PTF Polymeric Dusted Etch (5601) 1520mm Width","Ritrama | Fedrigoni"
