"id","name","prodnum","manufacturer","imgsm","discexclusions","suppressreport","barcode","vendorid","vendoritemid","vendordesc","purchcosteach","avgcosteach","mapprice","acctsysprice","casequantity","casebarcode","acctsysasset","acctsyscogs","acctsysincome","acctsyspri","acctsysalt","acctsysprimod","acctsysaltmod","invtype","notifystock","invlevel","invoversell","invsalesorder","invshipmanager","invpurchord","warehouseloc","delmethod","shipnumbox","servreq","shipmustrate","shipfreethreshtrigger","customship","shiponename","shiponeprice","shiptwoname","shiptwoprice","shipthreename","shipthreeprice","shiplocal","shipint","shiplength","shipwidth","shipheight","shipnest","shipweight","xprodoptions","xprodoptionsdisp","addemtext","customdata","customdispoos","customdispover","purchcostdropeach","mappricewhl","invitemminquan","invitemincquan","invitemmaxquan","invautonegwhl","invautonegchannel","easypick"
"DFP08","Aslan DFP08 UltraTack Matt","DFP08","Aslan","Ultra_Tack_ASLAN_DFP_08.jpg","","0","","DEFAULT","1215","DFP07 - Very High Tack Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dfp08, CUTSIZE, ASLAN-DFP08-ADHESIVE-COLOUR","ADDON, DEFAULT","






















































","","","","0","0","0","0","0","0","0",""
"DFP10","ASLAN DFP10 High Tack Removeable","DFP10","Aslan","ASLAN_DFP10.jpg","","0","","DEFAULT","1215","DFP10 High Tack Removable","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","DFP10","ADDON, DEFAULT","























































","","","","0","0","0","0","0","0","0",""
"DFP_33","DFP33 - Print N Go Floor Graphic Vinyl","DFP33","Aslan","ASLAN_DFP33.jpg","","0","","DEFAULT","1215","","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","



















































","","","","0","0","0","0","0","0","0",""
"DFP_40","Aslan DFP40 Gloss White Lifetime Removable Vinyl","DFP40","Aslan","ASLAN_DFP40.jpg","","0","","DEFAULT","100","Aslan DFP Ultra Removable Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dfp40","ADDON, DEFAULT","































































","","","","0","0","0","0","0","0","0",""
"DFP_41","Aslan DFP41 Gloss Transparent Lifetime Removable Vinyl","DFP41","Aslan","ASLAN_DFP41.jpg","","0","","DEFAULT","100","Aslan DFP Ultra Removable Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dfp41","ADDON, DEFAULT","
































































","","","","0","0","0","0","0","0","0",""
"DFP_42","Aslan DFP42 Matt White Lifetime Removable Vinyl","DFP42","Aslan","ASLAN_DFP42.jpg","","0","","DEFAULT","100","Aslan DFP Ultra Removable Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dfp42","ADDON, DEFAULT","






























































","","","","0","0","0","0","0","0","0",""
"DFP_45","Aslan DFP45 Gloss White Wall Wrap Vinyl","DFP45","Aslan","ASLAN_DFP45.jpg","","0","","DEFAULT","100","Aslan DFP45 Wall Wrap Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dfp45","ADDON, DEFAULT","































































","","","","0","0","0","0","0","0","0",""
"DFP_46","Wrap The Street Aslan DFP46","DFP46","Aslan","Aslan_DFP46.jpg","","0","","DEFAULT","100","Wrap The Street Aslan DFP46","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dfp46","ADDON, DEFAULT","


































","","","","0","0","0","0","0","0","0",""
"DFP_47","Wrap The Floor Aslan DFP47","DFP47","Aslan","Aslan_DFP_47.jpg","","0","","DEFAULT","100","Wrap The Floor Aslan DFP47","0","0","0","103","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dfp47","ADDON, DEFAULT","























































","","","","0","0","0","0","0","0","0",""
"DFP_49","Wrap The Carpet Aslan DFP49","DFP49","Aslan","Aslan_DFP_49.jpg","","0","","DEFAULT","100","Wrap The Carpet Aslan DFP49","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dfp49","ADDON, DEFAULT","


































































","","","","0","0","0","0","0","0","0",""
"DGE56D0610","Ritrama PTF Polymeric Dusted Etch (5601) 610mm Width","PTF","Ritrama","5601_Dust.jpg","","0","","DEFAULT","2385","Ritrama PTF Polymeric Dusted Etch (5601) 610mm Width","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","

","","","","0","0","0","0","0","0","0",""
"DGE56D1220","Ritrama PTF Polymeric Dusted Etch (5601) 1220mm Width","PTF","Ritrama","5601_Dust.jpg","","0","","DEFAULT","2390","Ritrama PTF Polymeric Dusted Etch (5601) 1220mm Width","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","

","","","","0","0","0","0","0","0","0",""
"DGE56D1520","Ritrama PTF Polymeric Dusted Etch (5601) 1520mm Width","PTF","Ritrama","5601_Dust.jpg","","0","","DEFAULT","2390","Ritrama PTF Polymeric Dusted Etch (5601) 1520mm Width","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","

","","","","0","0","0","0","0","0","0",""
"Digi-Fab","Digi-Fab","DIGI-FAB","Doro_Tape","Digi_Fab_Wall.jpg","","0","","DEFAULT","108","Digi-Fab","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","CUTSIZE, Digi_Fab","ADDON, DEFAULT","









































","","","","0","0","0","0","0","0","0",""
"Digi-Fab-Aq","Self-adhesive Wallcovering","DIGI-FABAQ","DEFAULT","Digi-Fab-Aq.jpg","","0","","DEFAULT","1090","Self-adhesive Wallcovering","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Digi_Fab_Aq","ADDON, DEFAULT","












































","","","Some sizes in stock otherwise please allow 2-3 days for delivery","0","0","0","0","0","0","0",""
"Digi_Banner_440","Digi-Banner 440","DIGBA440","Doro_Tape","Digi-Banner.jpg","","0","","DEFAULT","101","Digi-Banner 440","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","DigiBan440","ADDON, DEFAULT","




























","","","","0","0","0","0","0","0","0",""
"Digi_Banner_450C","Digi-Banner 450C","DIGBA450C","DEFAULT","Digi-Banner-450C.jpg","","0","","DEFAULT","100","Digi-Banner 450C","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","DigiBan450C","ADDON, DEFAULT","




































","","","","0","0","0","0","0","0","0",""
"Digi_Banner_Blockout","Digi-Banner Blockout","DIGBABO","DEFAULT","Digi-Banner-Blockout.jpg","","0","","DEFAULT","100","Digi-Banner Blockout","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","DigiBanBO","ADDON, DEFAULT","




































","","","","0","0","0","0","0","0","0",""
"Digi_Paper_115","Digi-Paper 115","DIGPA115","DEFAULT","Billboard-Paper-115.jpg","","0","","DEFAULT","101","Digi-Paper 115","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","




























","","","","0","0","0","0","0","0","0",""
"Digi_Paper_140_SA","Digi-Paper 140 Self-Adhesive","DIGPA140SA","DEFAULT","Digi-Paper-140SA.png","","0","","DEFAULT","102","D-Paper 140","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","




























","","","","0","0","0","0","0","0","0",""
"Digi_Paper_200","Digi-Paper 200","DIGPA200","DEFAULT","Digi_Paper_200.jpg","","0","","DEFAULT","101","Digi-Paper 200","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","DigiPap200, CUTSIZE","ADDON, DEFAULT","




























","","","","0","0","0","0","0","0","0",""
"DM865_025","Doro-Mount 865 :: 25mm x 50m","865","DEFAULT","866.jpg","","0","","DEFAULT","3340","Doro-Mount 866 :: 25mm x 50m","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"DM866_012","Doro-Mount 866 :: 12mm x 50m","86612","Doro_Tape","866.jpg","","0","","DEFAULT","3335","Doro-Mount 866 :: 12mm x 50m","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"DM866_019","Doro-Mount 866 :: 19mm x 50m","86619","Doro_Tape","866.jpg","","0","","DEFAULT","3335","Doro-Mount 866 :: 19mm x 50m","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"DM866_025","Doro-Mount 866 :: 25mm x 50m","86625","Doro_Tape","866.jpg","","0","","DEFAULT","3340","Doro-Mount 866 :: 25mm x 50m","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"DM866_025PAD","Doro-Mount 866 :: 1000 25mm x 25mm Pads","86625PAD","Doro_Tape","866.jpg","","0","","DEFAULT","3340","Doro-Mount 866 :: 25mm x 50m","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"DM867_012","Doro-Mount 867 :: 12mm x 50m","86712","Doro_Tape","867.jpg","","0","","DEFAULT","","Doro-Mount 867 :: 12mm x 50m","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"DM867_019","Doro-Mount 867 :: 19mm x 50m","86719","Doro_Tape","867.jpg","","0","","DEFAULT","","Doro-Mount 867 :: 19mm x 50m","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"DM867_025","Doro-Mount 867 :: 25mm x 50m","86725","Doro_Tape","867.jpg","","0","","DEFAULT","","Doro-Mount 867 :: 25mm x 50m","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Double-Sided-Edge-It-Tape","Double Edge-It Tape","D-EDGE","Doro_Tape","Edge-It.png","","0","","DEFAULT","1920","Bravo Tape (Power Tape)","0","0","0","20","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Double-White-Window-Block-Aslan-DFP25","Double White Window Block (Aslan DFP25)","DFP25","Aslan","DWWB.jpg","","0","","DEFAULT","111","Double White Window Block (Aslan DFP25)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dwwb","ADDON, DEFAULT","













































","","","","0","0","0","0","0","0","0",""
"Dry-Wipe-Film","Dry Wipe Film","DRYWIPELAM","Doro_Tape","Dry-Wipe-Film.jpg","","0","","DEFAULT","1002","Dry Wipe Film","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Roll-Dry-Wipe-Film","ADDON, DEFAULT","


























































","","","","0","0","0","0","0","0","0",""
"Dunlop_Squeegee","Dunlop Squeegee","S.11","SOTT","Dunlop_Squeegee.png","","0","","DEFAULT","3016","Aqua Blade","0","0","0","8","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"D_Banner_500","D-Banner 500","100","DEFAULT","DB500.jpg","","0","","DEFAULT","100","D-Banner 500","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","db500","DEFAULT, ADDON","







































","","","","0","0","0","0","0","0","0",""
"D_Fabric","D-Fabric 110","D-FABRIC1101370","Doro_Tape","DFabric.jpg","","0","","DEFAULT","102","D-Fabric","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","
























","","","","0","0","0","0","0","0","0",""
"D_Jet_100","Xerox D-Jet 100 - 4 Year Digital Vinyl","DJ100","DEFAULT","D-Jet-100.jpg","","0","","DEFAULT","100","Xerox D-Jet 100 - 4 Year Digital Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dj100, gloss_matt_cleargloss, CUTSIZE","ADDON, DEFAULT","

















































","","","","0","0","0","0","0","0","0",""
"D_Jet_100_R","Xerox D-Jet 100R - Removable 4 Year Digital Vinyl","DJ100R","DEFAULT","D-Jet-100.jpg","","0","","DEFAULT","100","Xerox D-Jet 100R - Removable 4 Year Digital Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","dj100r, DJ100R_Finish, CUTSIZE","ADDON, DEFAULT","

















































","","","","0","0","0","0","0","0","0",""
"D_Jet_200","D-Jet 200 - Thick, High Tack and Easy to Apply Vinyl","DJ200","Intercoat","D-Jet-200.jpg","","0","","DEFAULT","1215","D-Jet 200 - Thick, High Tack and Easy to Apply Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","



































































","","","","0","0","0","0","0","0","0",""
"D_Paper_150","D-Paper 150","DIGPA150","DEFAULT","D-Paper-150.jpg","","0","","DEFAULT","102","D-Paper 140","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Roll_D_Paper_150","ADDON, DEFAULT","





























","","","","0","0","0","0","0","0","0",""
